,sample_id,date,location,subtype,genome_region,nuc_diversity,covered_part,mean_pos_coverage,richness
758,D2_16_2025_03_16,2025_03_16,16,RSV-A,genome,0.0005218207997944872,0.3650574712643678,1169.3793760262727,17.632241813602015
759,A3_17_2025_03_18,2025_03_18,17,RSV-A,G,,0.0,0.0,
760,A3_17_2025_03_18,2025_03_18,17,RSV-A,F,,0.0,0.0,
761,A3_17_2025_03_18,2025_03_18,17,RSV-A,genome,,0.0,0.0,
762,C3_25_2025_03_18,2025_03_18,25,RSV-A,G,,0.0,0.11387163561076605,
763,C3_25_2025_03_18,2025_03_18,25,RSV-A,F,,0.0,0.035942028985507246,
764,C3_25_2025_03_18,2025_03_18,25,RSV-A,genome,,0.0,0.03152709359605911,
765,E2_05_2025_03_18,2025_03_18,05,RSV-A,G,,0.0,0.0,
766,E2_05_2025_03_18,2025_03_18,05,RSV-A,F,,0.0,0.0,
767,E2_05_2025_03_18,2025_03_18,05,RSV-A,genome,,0.0,0.0,
768,G2_10_2025_03_18,2025_03_18,10,RSV-A,G,0.0015866190787573852,0.6180124223602484,8429.464803312629,25.12562814070352
769,G2_10_2025_03_18,2025_03_18,10,RSV-A,F,0.0010836145133595566,0.6423188405797101,5255.773913043478,10.830324909747292
770,G2_10_2025_03_18,2025_03_18,10,RSV-A,genome,0.0011366680070597124,0.6302134646962233,2822.151001642036,15.737363210005212
771,G3_16_2025_03_18,2025_03_18,16,RSV-A,G,,0.0,0.11387163561076605,
772,G3_16_2025_03_18,2025_03_18,16,RSV-A,F,,0.0,0.035942028985507246,
773,G3_16_2025_03_18,2025_03_18,16,RSV-A,genome,0.00013483876870479394,0.04834154351395731,33.14791461412151,23.09782608695652
774,E3_15_2025_03_20,2025_03_20,15,RSV-A,G,,0.0,0.4575569358178054,
775,E3_15_2025_03_20,2025_03_20,15,RSV-A,F,,0.0,0.2046376811594203,
776,E3_15_2025_03_20,2025_03_20,15,RSV-A,genome,,0.0,0.12249589490968801,
777,B3_17_2025_03_23,2025_03_23,17,RSV-A,G,0.0006129074532944806,0.13975155279503104,115.63457556935818,22.22222222222222
778,B3_17_2025_03_23,2025_03_23,17,RSV-A,F,0.0007302010098653491,0.20927536231884059,61.426086956521736,16.62049861495845
779,B3_17_2025_03_23,2025_03_23,17,RSV-A,genome,0.0004103916257099511,0.22509031198686372,377.7854844006568,15.465421651590313
780,D3_25_2025_03_23,2025_03_23,25,RSV-A,G,,0.0,0.0,
781,D3_25_2025_03_23,2025_03_23,25,RSV-A,F,,0.0,0.0,
782,D3_25_2025_03_23,2025_03_23,25,RSV-A,genome,,0.0,0.0,
783,F2_05_2025_03_23,2025_03_23,05,RSV-A,G,0.0003536051484108897,0.36542443064182195,58.02070393374741,19.8300283286119
784,F2_05_2025_03_23,2025_03_23,05,RSV-A,F,,0.0,0.23130434782608697,
785,F2_05_2025_03_23,2025_03_23,05,RSV-A,genome,0.0003256560461109232,0.16118226600985222,411.7399671592775,13.854930725346373
786,H2_10_2025_03_23,2025_03_23,10,RSV-A,G,0.0007254806992180442,0.3105590062111801,1499.9006211180124,33.333333333333336
787,H2_10_2025_03_23,2025_03_23,10,RSV-A,F,,0.0,0.058550724637681156,
788,H2_10_2025_03_23,2025_03_23,10,RSV-A,genome,0.00024052950907549103,0.2283743842364532,241.0375697865353,19.269485188380788
789,F3_15_2025_03_24,2025_03_24,15,RSV-A,G,,0.0,0.0,
790,F3_15_2025_03_24,2025_03_24,15,RSV-A,F,,0.0,0.0,
791,F3_15_2025_03_24,2025_03_24,15,RSV-A,genome,,0.0,0.0,
792,H3_16_2025_03_24,2025_03_24,16,RSV-A,G,,0.0,0.0,
793,H3_16_2025_03_24,2025_03_24,16,RSV-A,F,,0.0,0.0,
794,H3_16_2025_03_24,2025_03_24,16,RSV-A,genome,,0.0,0.0,
795,E1_15_2025_03_25,2025_03_25,15,RSV-A,G,,0.0,0.0,
796,E1_15_2025_03_25,2025_03_25,15,RSV-A,F,,0.0,0.0,
797,E1_15_2025_03_25,2025_03_25,15,RSV-A,genome,,0.0,0.0,
798,A1_16_2025_03_26,2025_03_26,16,RSV-A,G,,0.0,0.0,
799,A1_16_2025_03_26,2025_03_26,16,RSV-A,F,,0.0,0.0,
800,A1_16_2025_03_26,2025_03_26,16,RSV-A,genome,,0.0,0.0,
801,A3_05_2025_03_26,2025_03_26,05,RSV-A,G,0.0013210399208921427,0.8685300207039337,1904.6821946169773,40.52443384982122
802,A3_05_2025_03_26,2025_03_26,05,RSV-A,F,7.304632888881102e-05,0.11594202898550725,1299.0666666666666,15.0
803,A3_05_2025_03_26,2025_03_26,05,RSV-A,genome,0.004404083111393204,0.6534646962233169,2623.36039408867,24.022514825610614
804,C2_17_2025_03_26,2025_03_26,17,RSV-A,G,,0.0,0.11283643892339544,
805,C2_17_2025_03_26,2025_03_26,17,RSV-A,F,,0.0,0.036521739130434785,
806,C2_17_2025_03_26,2025_03_26,17,RSV-A,genome,,0.0,0.016486042692939244,
807,E3_10_2025_03_26,2025_03_26,10,RSV-A,G,0.0038294464775744394,0.494824016563147,982.972049689441,48.11715481171548
808,E3_10_2025_03_26,2025_03_26,10,RSV-A,F,0.001034729975370609,0.09159420289855072,719.3715942028986,18.9873417721519
809,E3_10_2025_03_26,2025_03_26,10,RSV-A,genome,0.002298731194395956,0.36466338259441705,561.7976354679803,20.533141210374637
810,G2_25_2025_03_26,2025_03_26,25,RSV-A,G,1.8484735702018937e-05,0.11387163561076605,1266.9596273291925,27.27272727272727
811,G2_25_2025_03_26,2025_03_26,25,RSV-A,F,0.00019726358352449648,0.09159420289855072,1081.3391304347826,25.31645569620253
812,G2_25_2025_03_26,2025_03_26,25,RSV-A,genome,0.0017379024003155359,0.10489326765188835,407.35343185550084,13.77582968065122
813,B3_05_2025_03_28,2025_03_28,05,RSV-A,G,0.0010345517460890181,0.3830227743271222,547.6004140786749,18.91891891891892
814,B3_05_2025_03_28,2025_03_28,05,RSV-A,F,0.001086781651744739,0.41681159420289854,159.9142028985507,13.908205841446454
815,B3_05_2025_03_28,2025_03_28,05,RSV-A,genome,0.0010762637107944487,0.3211165845648604,136.09970443349755,14.11331560646349
816,D2_17_2025_03_28,2025_03_28,17,RSV-A,G,,0.0,0.11387163561076605,
817,D2_17_2025_03_28,2025_03_28,17,RSV-A,F,,0.0,0.035942028985507246,
818,D2_17_2025_03_28,2025_03_28,17,RSV-A,genome,,0.0,0.016486042692939244,
819,F1_15_2025_03_28,2025_03_28,15,RSV-A,G,,0.0,0.0,
820,F1_15_2025_03_28,2025_03_28,15,RSV-A,F,,0.0,0.0,
821,F1_15_2025_03_28,2025_03_28,15,RSV-A,genome,,0.0,0.0,
822,F3_10_2025_03_28,2025_03_28,10,RSV-A,G,0.0018757286473368823,0.8467908902691511,6070.847826086957,25.672371638141808
823,F3_10_2025_03_28,2025_03_28,10,RSV-A,F,0.004242129023045037,0.12695652173913044,3062.070724637681,27.397260273972602
824,F3_10_2025_03_28,2025_03_28,10,RSV-A,genome,0.002146148316989087,0.34942528735632183,2237.6098522167485,22.74436090225564
825,H2_25_2025_03_28,2025_03_28,25,RSV-A,G,,0.0,0.0,
826,H2_25_2025_03_28,2025_03_28,25,RSV-A,F,,0.0,0.0,
827,H2_25_2025_03_28,2025_03_28,25,RSV-A,genome,,0.0,0.0,
828,B1_16_2025_03_29,2025_03_29,16,RSV-A,G,,0.0,0.0,
829,B1_16_2025_03_29,2025_03_29,16,RSV-A,F,,0.0,0.0,
830,B1_16_2025_03_29,2025_03_29,16,RSV-A,genome,,0.0,0.0,
831,G1_15_2025_04_02,2025_04_02,15,RSV-A,G,,0.0,0.0,
832,G1_15_2025_04_02,2025_04_02,15,RSV-A,F,,0.0,0.0,
833,G1_15_2025_04_02,2025_04_02,15,RSV-A,genome,,0.0,0.0,
834,A2_17_2025_04_03,2025_04_03,17,RSV-A,G,,0.0,0.0,
835,A2_17_2025_04_03,2025_04_03,17,RSV-A,F,,0.0,0.0,
836,A2_17_2025_04_03,2025_04_03,17,RSV-A,genome,,0.0,0.0,
837,C1_16_2025_04_03,2025_04_03,16,RSV-A,G,,0.0,0.11387163561076605,
838,C1_16_2025_04_03,2025_04_03,16,RSV-A,F,,0.0,0.035942028985507246,
839,C1_16_2025_04_03,2025_04_03,16,RSV-A,genome,,0.0,0.031198686371100164,
840,C3_05_2025_04_03,2025_04_03,05,RSV-A,G,,0.0,0.2277432712215321,
841,C3_05_2025_04_03,2025_04_03,05,RSV-A,F,3.853153179105696e-05,0.24289855072463767,113.35362318840579,9.546539379474941
842,C3_05_2025_04_03,2025_04_03,05,RSV-A,genome,0.0009531970653534628,0.2790804597701149,61.4176026272578,13.650270651918099
843,E2_25_2025_04_03,2025_04_03,25,RSV-A,G,,0.0,0.0,
844,E2_25_2025_04_03,2025_04_03,25,RSV-A,F,,0.0,0.0,
845,E2_25_2025_04_03,2025_04_03,25,RSV-A,genome,,0.0,0.0,
846,G3_10_2025_04_03,2025_04_03,10,RSV-A,G,,0.0,0.13457556935817805,
847,G3_10_2025_04_03,2025_04_03,10,RSV-A,F,,0.0,0.3101449275362319,
848,G3_10_2025_04_03,2025_04_03,10,RSV-A,genome,0.0007291756002582831,0.09320197044334975,141.7550738916256,16.20859760394644
849,B2_17_2025_04_05,2025_04_05,17,RSV-A,G,,0.0,0.26811594202898553,
850,B2_17_2025_04_05,2025_04_05,17,RSV-A,F,,0.0,0.15420289855072464,
851,B2_17_2025_04_05,2025_04_05,17,RSV-A,genome,0.0005050648708140696,0.11665024630541872,49.25878489326765,8.445945945945946
852,D3_05_2025_04_05,2025_04_05,05,RSV-A,G,,0.0,0.2204968944099379,
853,D3_05_2025_04_05,2025_04_05,05,RSV-A,F,,0.0,0.0,
854,D3_05_2025_04_05,2025_04_05,05,RSV-A,genome,,0.0,0.013990147783251231,
855,F2_25_2025_04_05,2025_04_05,25,RSV-A,G,,0.0,0.0,
856,F2_25_2025_04_05,2025_04_05,25,RSV-A,F,,0.0,0.0,
857,F2_25_2025_04_05,2025_04_05,25,RSV-A,genome,,0.0,0.0,
858,H3_10_2025_04_05,2025_04_05,10,RSV-A,G,0.002188433089271895,0.38509316770186336,145.30434782608697,48.387096774193544
859,H3_10_2025_04_05,2025_04_05,10,RSV-A,F,,0.0,0.14898550724637682,
860,H3_10_2025_04_05,2025_04_05,10,RSV-A,genome,0.002188433089271895,0.024433497536945813,9.32032840722496,48.387096774193544
861,D1_16_2025_04_06,2025_04_06,16,RSV-A,G,,0.0,0.0,
862,D1_16_2025_04_06,2025_04_06,16,RSV-A,F,,0.0,0.0,
863,D1_16_2025_04_06,2025_04_06,16,RSV-A,genome,,0.0,0.0,
864,H1_15_2025_04_06,2025_04_06,15,RSV-A,G,,0.0,0.0,
865,H1_15_2025_04_06,2025_04_06,15,RSV-A,F,,0.0,0.0,
866,H1_15_2025_04_06,2025_04_06,15,RSV-A,genome,,0.0,0.0,
867,A1_05_2025_04_07,2025_04_07,05,RSV-A,G,0.012962632085136407,0.11490683229813664,7566.537267080746,27.027027027027028
868,A1_05_2025_04_07,2025_04_07,05,RSV-A,F,0.003209704345784782,0.09159420289855072,6526.052173913044,31.645569620253166
869,A1_05_2025_04_07,2025_04_07,05,RSV-A,genome,0.005621566187055749,0.07152709359605912,1835.8317241379311,25.711662075298438
870,C1_10_2025_04_07,2025_04_07,10,RSV-A,G,,0.0,0.0,
871,C1_10_2025_04_07,2025_04_07,10,RSV-A,F,,0.0,0.0,
872,C1_10_2025_04_07,2025_04_07,10,RSV-A,genome,,0.0,0.013858784893267652,
873,E1_17_2025_04_07,2025_04_07,17,RSV-A,G,,0.0,0.2691511387163561,
874,E1_17_2025_04_07,2025_04_07,17,RSV-A,F,,0.0,0.3750724637681159,
875,E1_17_2025_04_07,2025_04_07,17,RSV-A,genome,0.0026897631972201026,0.02548440065681445,1.6251559934318556,41.23711340206186
876,G1_25_2025_04_07,2025_04_07,25,RSV-A,G,,0.0,0.0,
877,G1_25_2025_04_07,2025_04_07,25,RSV-A,F,,0.0,0.0,
878,G1_25_2025_04_07,2025_04_07,25,RSV-A,genome,,0.0,0.0,
879,A2_15_2025_04_10,2025_04_10,15,RSV-A,G,,0.0,0.0,
880,A2_15_2025_04_10,2025_04_10,15,RSV-A,F,,0.0,0.0,
881,A2_15_2025_04_10,2025_04_10,15,RSV-A,genome,,0.0,0.0,
882,C2_16_2025_04_11,2025_04_11,16,RSV-A,G,,0.0,0.0,
883,C2_16_2025_04_11,2025_04_11,16,RSV-A,F,,0.0,0.0,
884,C2_16_2025_04_11,2025_04_11,16,RSV-A,genome,,0.0,0.0,
885,B1_05_2025_04_13,2025_04_13,05,RSV-A,G,,0.0,0.0,
886,B1_05_2025_04_13,2025_04_13,05,RSV-A,F,,0.0,0.0,
887,B1_05_2025_04_13,2025_04_13,05,RSV-A,genome,,0.0,0.0,
888,D1_10_2025_04_13,2025_04_13,10,RSV-A,G,,0.0,0.020703933747412008,
889,D1_10_2025_04_13,2025_04_13,10,RSV-A,F,,0.0,0.15420289855072464,
890,D1_10_2025_04_13,2025_04_13,10,RSV-A,genome,0.0026325135693862616,0.0935303776683087,31.352118226600986,14.747191011235955
891,F1_17_2025_04_13,2025_04_13,17,RSV-A,G,,0.0,0.17598343685300208,
892,F1_17_2025_04_13,2025_04_13,17,RSV-A,F,,0.0,0.42086956521739133,
893,F1_17_2025_04_13,2025_04_13,17,RSV-A,genome,0.00025510320441462104,0.09852216748768473,231.59133004926107,11.333333333333334
894,H1_25_2025_04_13,2025_04_13,25,RSV-A,G,,0.0,0.0,
895,H1_25_2025_04_13,2025_04_13,25,RSV-A,F,,0.0,0.0,
896,H1_25_2025_04_13,2025_04_13,25,RSV-A,genome,,0.0,0.0,
897,B2_15_2025_04_14,2025_04_14,15,RSV-A,G,,0.0,0.0,
898,B2_15_2025_04_14,2025_04_14,15,RSV-A,F,,0.0,0.0,
899,B2_15_2025_04_14,2025_04_14,15,RSV-A,genome,,0.0,0.0,
900,D2_16_2025_04_14,2025_04_14,16,RSV-A,G,,0.0,0.2888198757763975,
901,D2_16_2025_04_14,2025_04_14,16,RSV-A,F,,0.0,0.5240579710144928,
902,D2_16_2025_04_14,2025_04_14,16,RSV-A,genome,,0.0,0.1935632183908046,
903,A3_17_2025_04_15,2025_04_15,17,RSV-A,G,,0.0,0.0,
904,A3_17_2025_04_15,2025_04_15,17,RSV-A,F,,0.0,0.0,
905,A3_17_2025_04_15,2025_04_15,17,RSV-A,genome,,0.0,0.0,
906,C3_25_2025_04_15,2025_04_15,25,RSV-A,G,,0.0,0.0,
907,C3_25_2025_04_15,2025_04_15,25,RSV-A,F,,0.0,0.0,
908,C3_25_2025_04_15,2025_04_15,25,RSV-A,genome,,0.0,0.06022988505747127,
909,E2_05_2025_04_15,2025_04_15,05,RSV-A,G,0.033775545580259345,0.11387163561076605,1.4699792960662525,72.72727272727272
910,E2_05_2025_04_15,2025_04_15,05,RSV-A,F,0.010914969684914773,0.035942028985507246,0.9518840579710145,32.25806451612903
911,E2_05_2025_04_15,2025_04_15,05,RSV-A,genome,0.029333856844998958,0.016486042692939244,0.48958949096880133,71.71314741035857
912,E3_15_2025_04_15,2025_04_15,15,RSV-A,G,,0.0,0.0,
913,E3_15_2025_04_15,2025_04_15,15,RSV-A,F,,0.0,0.0,
914,E3_15_2025_04_15,2025_04_15,15,RSV-A,genome,,0.0,0.0,
915,G2_10_2025_04_15,2025_04_15,10,RSV-A,G,,0.0,0.0,
916,G2_10_2025_04_15,2025_04_15,10,RSV-A,F,,0.0,0.0,
917,G2_10_2025_04_15,2025_04_15,10,RSV-A,genome,,0.0,0.0,
918,G3_16_2025_04_15,2025_04_15,16,RSV-A,G,,0.0,0.11387163561076605,
919,G3_16_2025_04_15,2025_04_15,16,RSV-A,F,,0.0,0.035942028985507246,
920,G3_16_2025_04_15,2025_04_15,16,RSV-A,genome,,0.0,0.03297208538587849,
921,H3_16_2025_04_16,2025_04_16,16,RSV-A,G,,0.0,0.031055900621118012,
922,H3_16_2025_04_16,2025_04_16,16,RSV-A,F,,0.0,0.1536231884057971,
923,H3_16_2025_04_16,2025_04_16,16,RSV-A,genome,,0.0,0.04466338259441708,
924,B3_17_2025_04_18,2025_04_18,17,RSV-A,G,,0.0,1.7857142857142858,
925,B3_17_2025_04_18,2025_04_18,17,RSV-A,F,,0.0,0.3443478260869565,
926,B3_17_2025_04_18,2025_04_18,17,RSV-A,genome,0.00014846273892329565,0.14614121510673234,656.4166174055829,14.382022471910114
927,D3_25_2025_04_18,2025_04_18,25,RSV-A,G,0.001146738160891233,0.4803312629399586,385.63871635610764,30.17241379310345
928,D3_25_2025_04_18,2025_04_18,25,RSV-A,F,9.205975753511517e-06,0.12579710144927536,228.52231884057971,23.041474654377883
929,D3_25_2025_04_18,2025_04_18,25,RSV-A,genome,0.0008272618723765919,0.21182266009852216,110.61779967159278,20.155038759689923
930,F2_05_2025_04_18,2025_04_18,05,RSV-A,G,,0.0,0.015527950310559006,
931,F2_05_2025_04_18,2025_04_18,05,RSV-A,F,,0.0,0.07710144927536232,
932,F2_05_2025_04_18,2025_04_18,05,RSV-A,genome,0.0003002974463892458,0.19270935960591132,23.534449917898193,10.565780504430812
933,F3_15_2025_04_18,2025_04_18,15,RSV-A,G,,0.0,0.0,
934,F3_15_2025_04_18,2025_04_18,15,RSV-A,F,,0.0,0.0,
935,F3_15_2025_04_18,2025_04_18,15,RSV-A,genome,,0.0,0.0,
936,H2_10_2025_04_18,2025_04_18,10,RSV-A,G,,0.0,0.12939958592132506,
937,H2_10_2025_04_18,2025_04_18,10,RSV-A,F,,0.0,0.11304347826086956,
938,H2_10_2025_04_18,2025_04_18,10,RSV-A,genome,0.0002290507009891462,0.1406896551724138,22.009064039408866,7.936507936507936
