location	variant	date	proportion	proportionLower	proportionUpper
Basel (BS)	B.D.E.1.2	2025-03-25	0.0013464096727954429	1.4918768893528067e-22	0.009129070753526968
Basel (BS)	B.D.E.1.2	2025-03-28	0.001390350825294185	9.077098902242959e-20	0.007906583409889265
Basel (BS)	B.D.E.1.8	2024-12-09	0.25697433221370447	2.227109054655643e-13	0.9709135975955493
Basel (BS)	B.D.E.1.8	2025-01-01	0.4587293020988539	0.01332203312714357	0.9748074165540309
Basel (BS)	B.D.E.1.8	2025-01-12	0.34327944843939917	0.008241268880150938	0.9736370507225941
Basel (BS)	B.D.E.1.8	2025-01-16	0.19744666380397582	0.01860958332487444	0.4283190834621166
Basel (BS)	B.D.E.1.8	2025-01-20	0.13921575677905396	0.006858022433076064	0.22636676842055592
Basel (BS)	B.D.E.1.8	2025-01-24	0.06578292942437095	0.0033186330820977757	0.21045997332772043
Basel (BS)	B.D.E.1.8	2025-02-02	0.4896420804483828	0.004480820195103981	0.989588290934027
Basel (BS)	B.D.E.1.8	2025-02-06	0.7963218222270896	0.006754787614565933	0.9952018270851505
Basel (BS)	B.D.E.1.8	2025-02-27	0.01049142793769272	0.0009343700554539262	0.014527952956145264
Basel (BS)	B.D.E.1.8	2025-03-03	0.04366186269345902	0.0019172959656225104	0.4631716064082946
Basel (BS)	B.D.E.1.8	2025-03-07	0.1969850044305357	0.004770578754458	0.6882661155118842
Basel (BS)	B.D.E.1.8	2025-03-25	0.0014924724482708873	2.727247808595432e-17	0.006622406118931097
Basel (BS)	B.D.E.1.8	2025-03-28	0.0010863551524581182	1.2649290038960369e-18	0.0050119616582350885
Basel (BS)	B.D.E.7	2024-12-09	0.00012844487690982548	1.6429538327002263e-22	0.0008401775776611293
Basel (BS)	B.D.E.7	2025-01-01	0.000207439053267448	2.5015024914776467e-23	0.0017360924656721686
Basel (BS)	B.D.E.7	2025-01-12	0.000388670994516769	8.095265010601685e-17	0.0014160278679817833
Basel (BS)	B.D.E.7	2025-01-16	0.0004179795952076161	9.42453750031411e-15	0.0013472481195123415
Basel (BS)	B.D.E.7	2025-01-20	0.0005869705010643695	3.4444370678700764e-11	0.0015497001874911018
Basel (BS)	B.D.E.7	2025-01-24	0.0009433253057082636	1.0049554831908e-05	0.002105200891580429
Basel (BS)	B.D.E.7	2025-02-02	0.0004237124570787267	3.126076312216539e-16	0.001209894651159534
Basel (BS)	B.D.E.7	2025-02-06	0.0002446551425076742	7.581811145828757e-19	0.0009247926757256267
Basel (BS)	B.D.E.7	2025-02-27	0.0035249751476536246	0.001305794157932511	0.006815066821939124
Basel (BS)	B.D.E.7	2025-03-03	0.0025052525243590756	0.0007003516614400115	0.004756025641058703
Basel (BS)	B.D.E.7	2025-03-07	0.0021691177043959608	0.0004652020938242348	0.0048037155110595125
Basel (BS)	B.D.E.7	2025-03-25	0.0002284009623779033	1.171105711943976e-25	0.0011433451597278495
Basel (BS)	B.D.E.7	2025-03-28	0.00014262586362044096	1.9513368257487402e-28	0.0009115201681868248
Basel (BS)	undetermined	2024-12-09	0.004149620382805001	0.0013733638906262403	0.00956332734431518
Basel (BS)	undetermined	2025-01-01	0.021217461582925014	0.0009468955396085518	0.10094527288287083
Basel (BS)	undetermined	2025-01-12	0.004337780822408422	0.001609102919998512	0.008010375845381845
Basel (BS)	undetermined	2025-01-16	0.004316818074028329	0.0016955256516663648	0.007414899102163428
Basel (BS)	undetermined	2025-01-20	0.004476316879938532	0.0013420028393488432	0.007709410303290842
Basel (BS)	undetermined	2025-01-24	0.005621238685942584	0.0022020915414658767	0.009299816412312784
Basel (BS)	undetermined	2025-02-02	0.0037580499066833654	0.0018949064467503347	0.006633327839315585
Basel (BS)	undetermined	2025-02-06	0.003054135828926123	0.0012060656008254461	0.005242379237654146
Basel (BS)	undetermined	2025-02-27	0.0029400760116348574	4.637650645589735e-22	0.013519073225674002
Basel (BS)	undetermined	2025-03-03	0.0036729126339583524	5.134577513234648e-18	0.01151972695633623
Basel (BS)	undetermined	2025-03-07	0.006804229405061012	0.0024436255545329695	0.013683977339238963
Basel (BS)	undetermined	2025-03-25	0.007353158275156427	0.002072194408161495	0.013482854077998886
Basel (BS)	undetermined	2025-03-28	0.007157327295813067	0.0014710852995265956	0.014248848891290924
Chur (GR)	B.D.4.1.1	2024-12-07	0.0006462146361630821	9.536842413902179e-17	0.0036708447692327863
Chur (GR)	B.D.4.1.1	2024-12-15	0.0009721792675123751	2.6725257770755333e-15	0.006152328398935747
Chur (GR)	B.D.4.1.1	2024-12-20	0.0013907363962588112	3.269676221695395e-15	0.010821678663650365
Chur (GR)	B.D.4.1.1	2024-12-28	0.0026298445138871296	3.503904867003141e-18	0.03425941292356015
Chur (GR)	B.D.4.1.1	2024-12-29	0.00261089473875497	5.616829507669383e-17	0.03341592326979025
Chur (GR)	B.D.4.1.1	2025-01-11	0.0005419628102338556	5.59978383646319e-13	0.003888854115699646
Chur (GR)	B.D.4.1.1	2025-01-19	0.00047120798889211437	5.061122883275004e-12	0.0028865585032706092
Chur (GR)	B.D.4.1.1	2025-01-21	0.0005229369096933064	4.051796621533198e-12	0.0031515893222310194
Chur (GR)	B.D.4.1.1	2025-01-24	0.0005238868300186284	1.1369552400888973e-12	0.0035862673495658426
Chur (GR)	B.D.4.1.1	2025-01-29	0.0010031266085402369	4.385765356695423e-15	0.006615358629457871
Chur (GR)	B.D.4.1.1	2025-02-01	0.0016376771935604198	1.4616463594176852e-12	0.008669608473269334
Chur (GR)	B.D.4.1.1	2025-02-06	0.00284871649844809	1.2711010842059786e-16	0.008502407730346698
Chur (GR)	B.D.4.1.1	2025-02-09	0.003236603379670911	3.880578478020633e-19	0.00766862850085759
Chur (GR)	B.D.4.1.1	2025-02-10	0.0035848734905639472	6.817561013763622e-18	0.008883640397028525
Chur (GR)	B.D.4.1.1	2025-02-14	0.004134009962316599	4.478487195327249e-16	0.010006583972440268
Chur (GR)	B.D.4.1.1	2025-02-18	0.003631548421786893	9.458689388868409e-16	0.008626562350813069
Chur (GR)	B.D.4.1.1	2025-02-22	0.0029375529133282958	4.467839543100268e-14	0.007944647239363186
Chur (GR)	B.D.4.1.1	2025-02-26	0.002426134260963014	2.20504594560092e-15	0.007171094368109833
Chur (GR)	B.D.4.1.1	2025-03-02	0.0013489264449950897	7.125770628123987e-17	0.005408201877592105
Chur (GR)	B.D.4.1.1	2025-03-06	0.0008991907161379977	1.2452807874064948e-15	0.005374730569308929
Chur (GR)	B.D.4.1.1	2025-03-07	0.0008892556319628467	1.1828598470686363e-16	0.005606874951973174
Chur (GR)	B.D.4.1.1	2025-03-15	0.0018346312164901316	5.441701803310952e-15	0.011597359257270004
Chur (GR)	B.D.4.1.1	2025-03-23	0.0035939206326594747	7.990204155287737e-13	0.03429374901742288
Chur (GR)	B.D.4.1.1	2025-03-26	0.003518902401130807	1.0340857264345343e-14	0.027959600798296527
Chur (GR)	B.D.4.1.1	2025-03-28	0.0031518378176439406	2.68564669900241e-12	0.015278815153181514
Chur (GR)	B.D.4.1.1	2025-04-05	0.00201518917358048	1.2185678109617601e-17	0.00586682250909172
Chur (GR)	B.D.4.1.1	2025-04-07	0.002956308329116193	1.8719296390940848e-18	0.006839577437021111
Chur (GR)	B.D.4.1.1	2025-04-13	0.004881074895932777	0.0015044731319568934	0.012385509177862242
Chur (GR)	B.D.4.1.1	2025-04-18	0.004529972173309559	0.0011084139491962812	0.011052266750701964
Chur (GR)	B.D.E.1	2024-12-07	0.5976429695459259	0.00027878725669042365	0.9934721869570488
Chur (GR)	B.D.E.1	2024-12-15	0.9492740225761458	0.2687066849570339	0.9933447145934113
Chur (GR)	B.D.E.1	2024-12-20	0.9249153478231185	0.23256588884623505	0.988058852129604
Chur (GR)	B.D.E.1	2024-12-28	0.31563266009402896	1.1945237033241415e-20	0.9789210761279512
Chur (GR)	B.D.E.1	2024-12-29	0.31012835265893096	1.2962934089953684e-23	0.97854518167554
Chur (GR)	B.D.E.1	2025-01-11	0.8731909811526816	0.04608169058688197	0.9923327648497277
Chur (GR)	B.D.E.1	2025-01-19	0.5289705057508028	0.00978713568424006	0.9873202620966777
Chur (GR)	B.D.E.1	2025-01-21	0.44667549752131863	0.005893821916099063	0.9851085098431808
Chur (GR)	B.D.E.1	2025-01-24	0.37431205441369464	0.004862179996213802	0.9829076785527341
Chur (GR)	B.D.E.1	2025-01-29	0.5715620389647388	0.11079143019349312	0.9776710839642516
Chur (GR)	B.D.E.1	2025-02-01	0.8177269579948384	0.5526929271713221	0.9827262632874938
Chur (GR)	B.D.E.1	2025-02-06	0.9803314830912646	0.9641340746902199	0.9919868228336257
Chur (GR)	B.D.E.1	2025-02-09	0.9846950851600919	0.9749778155861065	0.9917707859544499
Chur (GR)	B.D.E.1	2025-02-10	0.9848037055013886	0.9765421929295381	0.99140847393075
Chur (GR)	B.D.E.1	2025-02-14	0.9835030306940235	0.9744797897866668	0.9892599542635502
Chur (GR)	B.D.E.1	2025-02-18	0.9831381042660658	0.9675353554202637	0.9907975384077017
Chur (GR)	B.D.E.1	2025-02-22	0.9753953795416963	0.9502182767955468	0.9905637258318817
Chur (GR)	B.D.E.1	2025-02-26	0.9819307864820424	0.9674095305760069	0.9905239327604852
Chur (GR)	B.D.E.1	2025-03-02	0.9830347097648674	0.9728895766745104	0.9905597152111335
Chur (GR)	B.D.E.1	2025-03-06	0.9798603673321701	0.9632221437943532	0.9905742837630978
Chur (GR)	B.D.E.1	2025-03-07	0.9782463852670272	0.9465826379413776	0.9902900543578431
Chur (GR)	B.D.E.1	2025-03-15	0.9305490105632362	0.8308008262251253	0.9699040475951178
Chur (GR)	B.D.E.1	2025-03-23	0.4603003520154945	5.789061274145789e-22	0.9862279265697472
Chur (GR)	B.D.E.1	2025-03-26	0.5328348877527216	1.7198487967988107e-09	0.9877277692388245
Chur (GR)	B.D.E.1	2025-03-28	0.6684224567079471	0.0259815974807839	0.9866598406471185
Chur (GR)	B.D.E.1	2025-04-05	0.9442432253099313	0.018827053059504276	0.9940675413777484
Chur (GR)	B.D.E.1	2025-04-07	0.9156348586033429	0.0026898631105720166	0.9941530938405351
Chur (GR)	B.D.E.1	2025-04-13	0.8536640059474856	0.0018793289017812653	0.9927684220884075
Chur (GR)	B.D.E.1	2025-04-18	0.8219791632946538	0.0015785022785841964	0.992692889288206
Chur (GR)	B.D.E.1.1	2024-12-07	0.0015065377959627853	5.636891335011809e-22	0.008150394351482675
Chur (GR)	B.D.E.1.1	2024-12-15	0.0013509236837167965	0.00015777661811872156	0.004005347887053228
Chur (GR)	B.D.E.1.1	2024-12-20	0.003127880903698637	0.0010340215739708689	0.007102697983734696
Chur (GR)	B.D.E.1.1	2024-12-28	0.014727857915297697	0.00023947845891655298	0.06393712655429716
Chur (GR)	B.D.E.1.1	2024-12-29	0.012427207348462138	0.0001656192656595865	0.06635984314203804
Chur (GR)	B.D.E.1.1	2025-01-11	0.0026394712777923794	0.0007051591624439343	0.007736906178753183
Chur (GR)	B.D.E.1.1	2025-01-19	0.006040223410795283	0.001487586444659178	0.008142948344690816
Chur (GR)	B.D.E.1.1	2025-01-21	0.0061633068727718465	0.00157125611126797	0.009393622433685106
Chur (GR)	B.D.E.1.1	2025-01-24	0.006545958918579645	0.0017359055332047625	0.011519864953687476
Chur (GR)	B.D.E.1.1	2025-01-29	0.009127104834668005	0.001762461148981941	0.03472402752327872
Chur (GR)	B.D.E.1.1	2025-02-01	0.013595784056955202	0.0014093980576317805	0.08921334692355315
Chur (GR)	B.D.E.1.1	2025-02-06	0.0039377868315930275	0.0005913046094966297	0.011323267886878641
Chur (GR)	B.D.E.1.1	2025-02-09	0.002506845765281226	0.0003721654470608257	0.005879658589458051
Chur (GR)	B.D.E.1.1	2025-02-10	0.0023340125693119096	0.00033413761437912475	0.0053281534986955115
Chur (GR)	B.D.E.1.1	2025-02-14	0.00250654476873866	0.0005615338798108709	0.0063188226713182865
Chur (GR)	B.D.E.1.1	2025-02-18	0.004072376592539155	0.0014549329422881487	0.01289705516170122
Chur (GR)	B.D.E.1.1	2025-02-22	0.006362996142794374	0.0015299226593702571	0.025337879925962932
Chur (GR)	B.D.E.1.1	2025-02-26	0.0040713670446104	0.0011608088012819721	0.009934760648607047
Chur (GR)	B.D.E.1.1	2025-03-02	0.002272915857407416	0.000733126984273294	0.004648497562857966
Chur (GR)	B.D.E.1.1	2025-03-06	0.0019943760247606284	0.0006346463519360917	0.004140174888611469
Chur (GR)	B.D.E.1.1	2025-03-07	0.0020760694536616064	0.0006589941873899654	0.0045309036527186155
Chur (GR)	B.D.E.1.1	2025-03-15	0.007734808016188357	0.0023493823543047627	0.01605411980288876
Chur (GR)	B.D.E.1.1	2025-03-23	0.4209510456571236	0.0018454527145846263	0.9614841121306386
Chur (GR)	B.D.E.1.1	2025-03-26	0.43907186851269286	0.0017908805638653519	0.9630782224654173
Chur (GR)	B.D.E.1.1	2025-03-28	0.3150343133415555	0.0018801045148855308	0.9587594103190201
Chur (GR)	B.D.E.1.1	2025-04-05	0.015722964347614624	0.0006043394794122147	0.04086749320400999
Chur (GR)	B.D.E.1.1	2025-04-07	0.01506941321980294	0.0004115522784989285	0.022419100880485175
Chur (GR)	B.D.E.1.1	2025-04-13	0.002611126362638122	0.0003957017476000555	0.009554452703350322
Chur (GR)	B.D.E.1.1	2025-04-18	0.0026236446501829696	0.0004694076481907771	0.007730008262069657
Chur (GR)	B.D.E.1.2	2024-12-07	0.0003005296465072427	5.399287364003009e-24	0.0019476439320234222
Chur (GR)	B.D.E.1.2	2024-12-15	0.0011277518550397688	1.0362755476415242e-17	0.005196147306356046
Chur (GR)	B.D.E.1.2	2024-12-20	0.0024181588327039593	3.788742179341449e-14	0.011602213291063888
Chur (GR)	B.D.E.1.2	2024-12-28	0.016594158752982077	6.9483026405703386e-15	0.03303163405959206
Chur (GR)	B.D.E.1.2	2024-12-29	0.016406148021917297	3.410152190594938e-17	0.02803824560726917
Chur (GR)	B.D.E.1.2	2025-01-11	0.0004539093719366287	5.873828326678031e-18	0.002303962348377121
Chur (GR)	B.D.E.1.2	2025-01-19	0.0001555579015245437	8.526090870367784e-19	0.0006958653988518669
Chur (GR)	B.D.E.1.2	2025-01-21	0.00016272129210265966	3.764379447605546e-21	0.0007432701480646602
Chur (GR)	B.D.E.1.2	2025-01-24	0.00020317594956517385	1.063882560056519e-18	0.0009589209639706906
Chur (GR)	B.D.E.1.2	2025-01-29	0.000591433772202479	3.9935794673973015e-17	0.0025885305806450484
Chur (GR)	B.D.E.1.2	2025-02-01	0.000928987976902751	2.660461040797932e-16	0.0031050104438076617
Chur (GR)	B.D.E.1.2	2025-02-06	0.00016469751916024615	6.744659868456537e-18	0.0009775787344612204
Chur (GR)	B.D.E.1.2	2025-02-09	9.935544700312976e-05	4.439773445846675e-22	0.0006568367943824524
Chur (GR)	B.D.E.1.2	2025-02-10	0.00010996847552158402	6.386430981389425e-23	0.0006785614959696407
Chur (GR)	B.D.E.1.2	2025-02-14	0.00022494754118821824	3.458067152950598e-17	0.001016257948015958
Chur (GR)	B.D.E.1.2	2025-02-18	0.00040514126938498115	1.0527554140738373e-14	0.0015036762736018005
Chur (GR)	B.D.E.1.2	2025-02-22	0.0006977852701547724	1.5257319022975544e-13	0.002231054408406456
Chur (GR)	B.D.E.1.2	2025-02-26	0.0014380488552800164	7.762226635155966e-11	0.004791996522881438
Chur (GR)	B.D.E.1.2	2025-03-02	0.002669717074337548	2.0983779705365686e-13	0.00960041576422162
Chur (GR)	B.D.E.1.2	2025-03-06	0.005469973914281433	8.840860221524681e-05	0.022569943143388633
Chur (GR)	B.D.E.1.2	2025-03-07	0.006412410343470993	0.0001947929563031456	0.043324261816238704
Chur (GR)	B.D.E.1.2	2025-03-15	0.014499134392109316	0.0023011206278859544	0.06470159033151798
Chur (GR)	B.D.E.1.2	2025-03-23	0.010221041022125399	2.0596216151136984e-23	0.0033150523534265296
Chur (GR)	B.D.E.1.2	2025-03-26	0.0009187614699966653	4.005797393381371e-20	0.0041115301623506325
Chur (GR)	B.D.E.1.2	2025-03-28	0.0008456683714773388	3.6112026676512585e-20	0.0049206727653228095
Chur (GR)	B.D.E.1.2	2025-04-05	0.032044075788685185	8.48531133778813e-05	0.5130703149570803
Chur (GR)	B.D.E.1.2	2025-04-07	0.06142750969454278	6.68413650413531e-05	0.9775395191319387
Chur (GR)	B.D.E.1.2	2025-04-13	0.11273291063344208	0.00032395938689543867	0.9846983369738173
Chur (GR)	B.D.E.1.2	2025-04-18	0.09997469995971381	6.438026065060727e-06	0.9790691471877738
Chur (GR)	B.D.E.1.8	2024-12-07	0.3954624746334147	0.002260174634425155	0.9939338012983456
Chur (GR)	B.D.E.1.8	2024-12-15	0.036537553003026274	0.0006253742816739684	0.7147198475181762
Chur (GR)	B.D.E.1.8	2024-12-20	0.05143534132264838	0.001726405475439827	0.7375021251638205
Chur (GR)	B.D.E.1.8	2024-12-28	0.6319243427716547	0.004001860359407512	0.9885100417822196
Chur (GR)	B.D.E.1.8	2024-12-29	0.6398117271352322	0.004281112092366085	0.9888780059818949
Chur (GR)	B.D.E.1.8	2025-01-11	0.11776155413197503	0.0016390257341915104	0.9454123468696098
Chur (GR)	B.D.E.1.8	2025-01-19	0.4601744035052253	0.003770279063459311	0.9817889264495345
Chur (GR)	B.D.E.1.8	2025-01-21	0.54216444890545	0.004469745924345884	0.9828686775756776
Chur (GR)	B.D.E.1.8	2025-01-24	0.6129449585943124	0.007233885514743141	0.9808365360831555
Chur (GR)	B.D.E.1.8	2025-01-29	0.4060163756846529	0.007835775359504272	0.875122435601325
Chur (GR)	B.D.E.1.8	2025-02-01	0.1520716745649932	0.003608836100402118	0.4254689612908193
Chur (GR)	B.D.E.1.8	2025-02-06	0.0056955905936459635	0.0009211274869504262	0.01842077454941505
Chur (GR)	B.D.E.1.8	2025-02-09	0.003304305190355844	0.0006877362572572908	0.009490305686892376
Chur (GR)	B.D.E.1.8	2025-02-10	0.003048477768347585	0.000670019186627504	0.008178392112547039
Chur (GR)	B.D.E.1.8	2025-02-14	0.002880970663535453	0.0006460676978665481	0.007525165622621104
Chur (GR)	B.D.E.1.8	2025-02-18	0.0040104804078809776	0.0008558195400301161	0.009898393977135087
Chur (GR)	B.D.E.1.8	2025-02-22	0.011157135575652457	0.0011092313573421995	0.016062792049244195
Chur (GR)	B.D.E.1.8	2025-02-26	0.005292761706457458	0.0009761567549598206	0.012725354464654845
Chur (GR)	B.D.E.1.8	2025-03-02	0.0033367555682635914	0.0005506128836267276	0.008018139404901687
Chur (GR)	B.D.E.1.8	2025-03-06	0.0031147649830768325	0.0005904686228050617	0.008354879712685483
Chur (GR)	B.D.E.1.8	2025-03-07	0.003292088741239201	0.0006433035086471599	0.009166637791620885
Chur (GR)	B.D.E.1.8	2025-03-15	0.016457345007430634	0.0021743241119806986	0.04652362431792693
Chur (GR)	B.D.E.1.8	2025-03-23	0.05644200541002142	8.084151914631266e-15	0.8488316611921086
Chur (GR)	B.D.E.1.8	2025-03-26	0.0052015403521802304	6.165893497751986e-18	0.04304460330855269
Chur (GR)	B.D.E.1.8	2025-03-28	0.0014291769221476125	3.2152568561418138e-28	0.008681866246331962
Chur (GR)	B.D.E.1.8	2025-04-05	0.0006866451320625758	3.8099137127229345e-21	0.005890668007067042
Chur (GR)	B.D.E.1.8	2025-04-07	0.0011868196004549657	2.560980223602477e-17	0.0077239364590657245
Chur (GR)	B.D.E.1.8	2025-04-13	0.0244116223921481	0.0004760777522111558	0.09774769223729747
Chur (GR)	B.D.E.1.8	2025-04-18	0.06868595186702425	0.0009076981395383574	0.9662781377115176
Chur (GR)	B.D.E.7	2024-12-07	0.0007450659966321013	3.8285926941287776e-18	0.0029097105980098407
Chur (GR)	B.D.E.7	2024-12-15	0.000623444547298732	7.057638449180628e-20	0.0017969173463913634
Chur (GR)	B.D.E.7	2024-12-20	0.001205163692683804	3.9446224117830945e-14	0.0032440497526323425
Chur (GR)	B.D.E.7	2024-12-28	0.0008363114339151654	1.931223634116442e-14	0.0030300874891348037
Chur (GR)	B.D.E.7	2024-12-29	0.000832441867039286	1.405196479871713e-13	0.0031172235350934085
Chur (GR)	B.D.E.7	2025-01-11	0.000814145423619218	1.5041024488113372e-13	0.0026011293033858024
Chur (GR)	B.D.E.7	2025-01-19	0.00025395107684665115	6.809993543615903e-19	0.0010212403924233495
Chur (GR)	B.D.E.7	2025-01-21	0.00026603790579243867	5.263054453754545e-20	0.0009680137718634927
Chur (GR)	B.D.E.7	2025-01-24	0.0004076592633359296	2.094186706835498e-14	0.0012122687719924433
Chur (GR)	B.D.E.7	2025-01-29	0.001524903123396237	0.00011257994238232053	0.00317130597007609
Chur (GR)	B.D.E.7	2025-02-01	0.002611263435075415	0.0009547977284981658	0.005722428644352451
Chur (GR)	B.D.E.7	2025-02-06	0.002915616809606097	0.0012522828431768803	0.006187999349969925
Chur (GR)	B.D.E.7	2025-02-09	0.0032775647002019808	0.001552970144759069	0.005993677685799617
Chur (GR)	B.D.E.7	2025-02-10	0.003532386553443704	0.0017253139675612302	0.006508231570861226
Chur (GR)	B.D.E.7	2025-02-14	0.00432801091705302	0.0019543916343061833	0.008194808072332966
Chur (GR)	B.D.E.7	2025-02-18	0.0027312539676778587	0.0012461034056564352	0.005326648787185778
Chur (GR)	B.D.E.7	2025-02-22	0.001425643410212939	0.0003396881057217098	0.003586775126393243
Chur (GR)	B.D.E.7	2025-02-26	0.0013012221729693423	1.4680815230708112e-05	0.003129241439873504
Chur (GR)	B.D.E.7	2025-03-02	0.0015298550597083944	0.00011958864181661717	0.0036609786707433446
Chur (GR)	B.D.E.7	2025-03-06	0.001830603829414802	0.000320098016468947	0.0041668721113583395
Chur (GR)	B.D.E.7	2025-03-07	0.0020106408536197957	0.00040432480632753557	0.004626010075835382
Chur (GR)	B.D.E.7	2025-03-15	0.016006696395395217	0.004383583680948087	0.034688948190432486
Chur (GR)	B.D.E.7	2025-03-23	0.0025167962614006125	1.2181103734469667e-18	0.008734452384496338
Chur (GR)	B.D.E.7	2025-03-26	0.0011118812605396865	3.1278979739426174e-22	0.004571342844662205
Chur (GR)	B.D.E.7	2025-03-28	0.000424390445029244	9.422211346048015e-20	0.00224259866217211
Chur (GR)	B.D.E.7	2025-04-05	2.733089583269129e-05	8.460283080221959e-27	0.0003582601776015935
Chur (GR)	B.D.E.7	2025-04-07	5.407006012493764e-05	7.084907048419515e-26	0.0006099080072643666
Chur (GR)	B.D.E.7	2025-04-13	0.0006759287309102924	5.867790498767239e-18	0.0027730229774101285
Chur (GR)	B.D.E.7	2025-04-18	0.001201715510238687	1.8030396855703482e-17	0.003767667983418061
Chur (GR)	undetermined	2024-12-07	0.0036962077453941635	0.0012821450983997145	0.008100105273381153
Chur (GR)	undetermined	2024-12-15	0.010114125067260251	0.0026155082685703464	0.032863489544590466
Chur (GR)	undetermined	2024-12-20	0.01550737102888802	0.00410712831359003	0.0730641311821464
Chur (GR)	undetermined	2024-12-28	0.0176548245182344	0.002532609541989433	0.10727603561123199
Chur (GR)	undetermined	2024-12-29	0.017783228229663176	0.0025347029046913854	0.1139264910289769
Chur (GR)	undetermined	2025-01-11	0.004597975831761264	0.0019443861476724131	0.010006216953306845
Chur (GR)	undetermined	2025-01-19	0.003934150365913229	0.0019739640143461774	0.006492453457275623
Chur (GR)	undetermined	2025-01-21	0.0040450505928711165	0.0016205683096027592	0.00696391845516993
Chur (GR)	undetermined	2025-01-24	0.005062306030493627	0.0024283082722021143	0.008765175587154476
Chur (GR)	undetermined	2025-01-29	0.010175017011801315	0.004247264436329262	0.020156243478984356
Chur (GR)	undetermined	2025-02-01	0.011427654777674578	0.004754618350933701	0.026055767059551253
Chur (GR)	undetermined	2025-02-06	0.004106108656282009	4.3254591718589345e-19	0.011417214360652064
Chur (GR)	undetermined	2025-02-09	0.0028802403573950086	8.249618363743975e-23	0.00858367749794491
Chur (GR)	undetermined	2025-02-10	0.0025865756414226713	3.824953427465371e-22	0.008476985752680768
Chur (GR)	undetermined	2025-02-14	0.002422485453144643	1.7719396491939716e-26	0.00833275481914183
Chur (GR)	undetermined	2025-02-18	0.0020110950746643724	6.673239585754156e-23	0.007631145536257386
Chur (GR)	undetermined	2025-02-22	0.0020235071461608355	3.7803340025124366e-20	0.006994983588172301
Chur (GR)	undetermined	2025-02-26	0.0035396794776774176	1.1535478617211701e-12	0.008543783954789844
Chur (GR)	undetermined	2025-03-02	0.005807120230420594	0.0006724622678186199	0.012383086354080253
Chur (GR)	undetermined	2025-03-06	0.006830723200158237	0.002588967550631413	0.016195989722625866
Chur (GR)	undetermined	2025-03-07	0.007073149709018267	0.0026210901879669068	0.017211598827197052
Chur (GR)	undetermined	2025-03-15	0.012918374409150103	0.004347452735461244	0.03100708172910998
Chur (GR)	undetermined	2025-03-23	0.04597483900117497	0.0031285820139471546	0.34350732751063684
Chur (GR)	undetermined	2025-03-26	0.017342158250738163	0.003287069651544372	0.05682107852327465
Chur (GR)	undetermined	2025-03-28	0.010692156394199188	0.002602202573999486	0.024597903902552933
Chur (GR)	undetermined	2025-04-05	0.005260569352293014	5.08275893567564e-07	0.0143447400042708
Chur (GR)	undetermined	2025-04-07	0.0036710204926152833	1.8027959340203547e-17	0.012630087512126282
Chur (GR)	undetermined	2025-04-13	0.0010233310374430967	5.8670967121838984e-24	0.005029696619539282
Chur (GR)	undetermined	2025-04-18	0.0010048525448768633	1.0530826129341847e-26	0.0048705820414205936
Genève (GE)	B.D.4.1.1	2024-11-06	0.004065570285457613	2.726528026747987e-05	0.012595857770040563
Genève (GE)	B.D.4.1.1	2024-11-07	0.003854787573009353	3.3463774651215395e-05	0.011898766466842885
Genève (GE)	B.D.4.1.1	2024-11-14	0.003284993391236966	5.354699665345812e-09	0.0078037332417843575
Genève (GE)	B.D.4.1.1	2024-11-18	0.003408065558904855	1.3755541891834457e-10	0.007253020998058726
Genève (GE)	B.D.4.1.1	2024-11-22	0.003950319030876126	8.527677244077521e-12	0.007502540617607698
Genève (GE)	B.D.4.1.1	2024-11-23	0.004208156664859602	2.724459307262263e-11	0.00763682630483344
Genève (GE)	B.D.4.1.1	2024-11-25	0.004567042716479441	1.3032346971486155e-12	0.008579537008596923
Genève (GE)	B.D.4.1.1	2024-12-04	0.002666526049145409	6.8293928645503436e-15	0.009136654970558824
Genève (GE)	B.D.4.1.1	2024-12-08	0.002506363588922556	1.0627942178390856e-13	0.00867634257548822
Genève (GE)	B.D.4.1.1	2024-12-09	0.0024732620044700376	3.352427994844416e-14	0.008799043523883545
Genève (GE)	B.D.4.1.1	2024-12-12	0.00250866053612186	3.2189578476604903e-15	0.009509750388853136
Genève (GE)	B.D.4.1.1	2024-12-14	0.0026300474843383077	6.307508762787157e-15	0.010417898437802098
Genève (GE)	B.D.4.1.1	2024-12-16	0.0028095099261556404	1.3181042363451074e-14	0.011156351801489578
Genève (GE)	B.D.4.1.1	2024-12-18	0.003098661079271095	6.868174004003136e-16	0.011820891277493403
Genève (GE)	B.D.4.1.1	2024-12-19	0.0033518871921312376	4.307832865623013e-16	0.011902127699070633
Genève (GE)	B.D.4.1.1	2024-12-24	0.005045289151202532	9.713486632734128e-14	0.012940418774437985
Genève (GE)	B.D.4.1.1	2024-12-28	0.006440552073585361	2.4138410502226283e-11	0.01247471111929639
Genève (GE)	B.D.4.1.1	2024-12-29	0.006733351729240584	1.2734665299208598e-10	0.012395542721335143
Genève (GE)	B.D.4.1.1	2025-01-01	0.0074954053325441295	0.0005634852336646514	0.012254603437334276
Genève (GE)	B.D.4.1.1	2025-01-04	0.00799581719231155	0.0032290063454209865	0.012403452320937152
Genève (GE)	B.D.4.1.1	2025-01-09	0.008661103784729838	0.003896527603070652	0.012802038301213205
