,sample_id,date,location,subtype,genome_region,nuc_diversity,covered_part,mean_pos_coverage,richness
757,F2_25_2025_04_05,2025_04_05,25,RSV-B,F,,0.0,0.07478260869565218,
758,F2_25_2025_04_05,2025_04_05,25,RSV-B,genome,,0.0,0.029693864144002102,
759,H3_10_2025_04_05,2025_04_05,10,RSV-B,G,,0.0,0.4769560557341908,
760,H3_10_2025_04_05,2025_04_05,10,RSV-B,F,,0.0,0.3826086956521739,
761,H3_10_2025_04_05,2025_04_05,10,RSV-B,genome,0.0004784146550927743,0.08257784785179345,11.205623439758245,9.546539379474941
762,D1_16_2025_04_06,2025_04_06,16,RSV-B,G,,0.0,0.0,
763,D1_16_2025_04_06,2025_04_06,16,RSV-B,F,,0.0,0.0,
764,D1_16_2025_04_06,2025_04_06,16,RSV-B,genome,,0.0,0.0,
765,H1_15_2025_04_06,2025_04_06,15,RSV-B,G,,0.0,0.0,
766,H1_15_2025_04_06,2025_04_06,15,RSV-B,F,,0.0,0.0,
767,H1_15_2025_04_06,2025_04_06,15,RSV-B,genome,,0.0,0.0,
768,A1_05_2025_04_07,2025_04_07,05,RSV-B,G,,0.0,0.692390139335477,
769,A1_05_2025_04_07,2025_04_07,05,RSV-B,F,0.00013870958907807843,0.22086956521739132,979.0255072463768,15.748031496062993
770,A1_05_2025_04_07,2025_04_07,05,RSV-B,genome,0.0001511132880435876,0.10130074891604257,179.40789646564184,8.430609597924773
771,C1_10_2025_04_07,2025_04_07,10,RSV-B,G,,0.0,0.0,
772,C1_10_2025_04_07,2025_04_07,10,RSV-B,F,,0.0,0.0,
773,C1_10_2025_04_07,2025_04_07,10,RSV-B,genome,,0.0,0.0,
774,E1_17_2025_04_07,2025_04_07,17,RSV-B,G,0.00022975964905423612,0.19185423365487675,11773.44694533762,61.452513966480446
775,E1_17_2025_04_07,2025_04_07,17,RSV-B,F,4.6429054543259346e-05,0.5246376811594203,5524.3171014492755,8.839779005524862
776,E1_17_2025_04_07,2025_04_07,17,RSV-B,genome,9.192828760664392e-05,0.07758507423466036,2195.152673761661,17.781541066892466
777,G1_25_2025_04_07,2025_04_07,25,RSV-B,G,,0.0,0.0,
778,G1_25_2025_04_07,2025_04_07,25,RSV-B,F,,0.0,0.0,
779,G1_25_2025_04_07,2025_04_07,25,RSV-B,genome,,0.0,0.0,
780,A2_15_2025_04_10,2025_04_10,15,RSV-B,G,,0.0,0.0,
781,A2_15_2025_04_10,2025_04_10,15,RSV-B,F,,0.0,0.0,
782,A2_15_2025_04_10,2025_04_10,15,RSV-B,genome,,0.0,0.0,
783,C2_16_2025_04_11,2025_04_11,16,RSV-B,G,,0.0,0.0,
784,C2_16_2025_04_11,2025_04_11,16,RSV-B,F,,0.0,0.0,
785,C2_16_2025_04_11,2025_04_11,16,RSV-B,genome,,0.0,0.0,
786,B1_05_2025_04_13,2025_04_13,05,RSV-B,G,,0.0,0.2529474812433012,
787,B1_05_2025_04_13,2025_04_13,05,RSV-B,F,,0.0,0.0,
788,B1_05_2025_04_13,2025_04_13,05,RSV-B,genome,,0.0,0.015503875968992248,
789,D1_10_2025_04_13,2025_04_13,10,RSV-B,G,0.0006379835927500758,0.6120042872454448,4209.565916398714,31.523642732049037
790,D1_10_2025_04_13,2025_04_13,10,RSV-B,F,1.3969000039341116e-05,0.29797101449275365,2762.8997101449277,11.673151750972762
791,D1_10_2025_04_13,2025_04_13,10,RSV-B,genome,0.0003932828507922237,0.19800289055314677,1198.442123242675,18.5799601857996
792,F1_17_2025_04_13,2025_04_13,17,RSV-B,G,0.000315688210692475,0.19185423365487675,10967.735262593784,61.452513966480446
793,F1_17_2025_04_13,2025_04_13,17,RSV-B,F,4.76655997234982e-05,0.30144927536231886,8010.390724637681,15.384615384615385
794,F1_17_2025_04_13,2025_04_13,17,RSV-B,genome,0.00024489058009504497,0.1817763762974642,2567.6437393246615,18.7929165160824
795,H1_25_2025_04_13,2025_04_13,25,RSV-B,G,,0.0,0.0,
796,H1_25_2025_04_13,2025_04_13,25,RSV-B,F,,0.0,0.0,
797,H1_25_2025_04_13,2025_04_13,25,RSV-B,genome,,0.0,0.0,
798,B2_15_2025_04_14,2025_04_14,15,RSV-B,G,,0.0,0.0,
799,B2_15_2025_04_14,2025_04_14,15,RSV-B,F,,0.0,0.0,
800,B2_15_2025_04_14,2025_04_14,15,RSV-B,genome,,0.0,0.0,
801,D2_16_2025_04_14,2025_04_14,16,RSV-B,G,0.005278040637581847,0.15005359056806003,2.365487674169346,28.57142857142857
802,D2_16_2025_04_14,2025_04_14,16,RSV-B,F,0.0,0.008115942028985508,0.5321739130434783,0.0
803,D2_16_2025_04_14,2025_04_14,16,RSV-B,genome,0.0009828892552487532,0.06490605702273027,114.72657995007226,16.194331983805668
804,A3_17_2025_04_15,2025_04_15,17,RSV-B,G,,0.0,0.0,
805,A3_17_2025_04_15,2025_04_15,17,RSV-B,F,,0.0,0.0,
806,A3_17_2025_04_15,2025_04_15,17,RSV-B,genome,,0.0,0.0,
807,C3_25_2025_04_15,2025_04_15,25,RSV-B,G,,0.0,0.05359056806002144,
808,C3_25_2025_04_15,2025_04_15,25,RSV-B,F,,0.0,0.12289855072463768,
809,C3_25_2025_04_15,2025_04_15,25,RSV-B,genome,,0.0,0.04500065694389699,
810,E2_05_2025_04_15,2025_04_15,05,RSV-B,G,0.02051281290175332,0.02679528403001072,1.3494105037513398,40.0
811,E2_05_2025_04_15,2025_04_15,05,RSV-B,F,0.0,0.008115942028985508,1.144927536231884,0.0
812,E2_05_2025_04_15,2025_04_15,05,RSV-B,genome,0.00980391817203308,0.008934436999080279,0.5176060964393641,29.41176470588235
813,E3_15_2025_04_15,2025_04_15,15,RSV-B,G,,0.0,0.0,
814,E3_15_2025_04_15,2025_04_15,15,RSV-B,F,,0.0,0.0,
815,E3_15_2025_04_15,2025_04_15,15,RSV-B,genome,,0.0,0.0,
816,G2_10_2025_04_15,2025_04_15,10,RSV-B,G,,0.0,0.0,
817,G2_10_2025_04_15,2025_04_15,10,RSV-B,F,,0.0,0.0,
818,G2_10_2025_04_15,2025_04_15,10,RSV-B,genome,,0.0,0.0,
819,G3_16_2025_04_15,2025_04_15,16,RSV-B,G,,0.0,0.0,
820,G3_16_2025_04_15,2025_04_15,16,RSV-B,F,,0.0,0.0,
821,G3_16_2025_04_15,2025_04_15,16,RSV-B,genome,,0.0,0.028839837077913547,
822,H3_16_2025_04_16,2025_04_16,16,RSV-B,G,0.0002002238439586538,0.5852090032154341,4613.057877813505,25.64102564102564
823,H3_16_2025_04_16,2025_04_16,16,RSV-B,F,0.0001452916027769948,0.5060869565217392,3241.9942028985506,13.745704467353951
824,H3_16_2025_04_16,2025_04_16,16,RSV-B,genome,0.00035325108071179723,0.20253580344238603,1149.0197740112994,13.947453778786896
825,B3_17_2025_04_18,2025_04_18,17,RSV-B,G,,0.0,1.1039657020364415,
826,B3_17_2025_04_18,2025_04_18,17,RSV-B,F,,0.0,0.3095652173913043,
827,B3_17_2025_04_18,2025_04_18,17,RSV-B,genome,0.0001351517785010399,0.053212455656286954,441.0444094074366,20.987654320987655
828,D3_25_2025_04_18,2025_04_18,25,RSV-B,G,,0.0,0.0,
829,D3_25_2025_04_18,2025_04_18,25,RSV-B,F,,0.0,0.0,
830,D3_25_2025_04_18,2025_04_18,25,RSV-B,genome,,0.0,0.01504401524109841,
831,F2_05_2025_04_18,2025_04_18,05,RSV-B,G,0.0,0.1607717041800643,4.087888531618435,6.666666666666667
832,F2_05_2025_04_18,2025_04_18,05,RSV-B,F,,0.0,0.06144927536231884,
833,F2_05_2025_04_18,2025_04_18,05,RSV-B,genome,7.955092833826856e-05,0.14590723952174484,8.607935882275653,10.805943268797838
834,F3_15_2025_04_18,2025_04_18,15,RSV-B,G,,0.0,0.0,
835,F3_15_2025_04_18,2025_04_18,15,RSV-B,F,,0.0,0.0,
836,F3_15_2025_04_18,2025_04_18,15,RSV-B,genome,,0.0,0.0,
837,H2_10_2025_04_18,2025_04_18,10,RSV-B,G,,0.0,1.0760986066452305,
838,H2_10_2025_04_18,2025_04_18,10,RSV-B,F,,0.0,0.24811594202898551,
839,H2_10_2025_04_18,2025_04_18,10,RSV-B,genome,0.00023345342746112994,0.12626461700170805,597.5570884246486,14.047866805411031
